,Population,Children,Age,Income,Email,Bandwidth_GB_Year,MaritalClass,GenderClass,InternetServiceClass,TechieClass,Port_modemClass,TabletClass,PhoneClass,MultipleClass,OnlineSecurityClass,OnlineBackupClass,DeviceProtectionClass,TechSupportClass,StreamingTVClass,StreamingMoviesClass,PaperlessBillingClass
38,0.18283415288332586,0.1,0.676056338028169,0.09688096434593842,0.49999999999999994,0.1368587721797395,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
39,0.018980777827447472,0.1,0.7605633802816901,0.1933376040404711,0.4090909090909091,0.19627413697792317,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
40,0.010406794814483682,0.30000000000000004,0.04225352112676056,0.14644131782682196,0.49999999999999994,0.16486540391264715,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
41,0.00020563254358515868,0.30000000000000004,0.5211267605633803,0.20320316185488857,0.6818181818181819,0.10528913114667096,1.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
42,0.008001788109074653,0.4,0.323943661971831,0.04507665246333591,0.45454545454545453,0.1385134172389106,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
43,0.05989271345552078,0.4,0.1971830985915493,0.09182658515580018,0.5454545454545455,0.26575426703334964,0.75,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
44,0.31956191327670985,0.0,0.05633802816901412,0.05720032443759967,0.22727272727272724,0.17951518744257766,0.75,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
45,0.0028609745194456858,0.2,0.3661971830985916,0.2092797724311041,0.18181818181818182,0.22205876329057495,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46,0.07036209208761735,0.2,0.07042253521126762,0.5096369191145009,0.45454545454545453,0.3183247249438899,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
47,0.0076978095663835485,0.30000000000000004,0.352112676056338,0.14314124704416362,0.45454545454545453,0.15112975746022925,0.75,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
48,0.137362539114886,0.1,0.9577464788732394,0.10127744887557062,0.45454545454545453,0.08345914315725403,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
49,0.023147071971390255,0.2,0.9295774647887324,0.2942624739786418,0.5909090909090909,0.10601378888214039,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
50,0.043817612874385334,0.2,0.619718309859155,0.016684069353468237,0.5454545454545455,0.12434976639166082,0.5,0.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
51,0.3544836835046938,0.5,0.7042253521126761,0.16813706703443793,0.49999999999999994,0.15402891245625105,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
52,0.0040768886902101025,0.1,0.5774647887323944,0.14713819883758023,0.3181818181818182,0.08165467639847135,0.75,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
53,0.0008404112650871702,0.0,0.1830985915492958,0.16936215894340495,0.22727272727272724,0.042459699427291796,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
54,0.002816271792579347,0.0,0.46478873239436624,0.05420951442539438,0.45454545454545453,0.1629430901533714,0.25,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
55,0.04442556995976754,0.1,0.5633802816901409,0.23984046847359894,0.45454545454545453,0.2406122101763962,0.5,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
56,0.419034421099687,0.1,0.7746478873239436,0.318257760343247,0.45454545454545453,0.16689192494320715,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
57,0.522405006705409,0.1,0.2112676056338028,0.05933652889903824,0.45454545454545453,0.11460496571758985,0.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
58,0.23408135896289672,0.1,0.5633802816901409,0.05499871727945823,0.6363636363636365,0.24464388855677935,0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
59,0.006204738489047831,0.0,0.43661971830985913,0.11161695384870891,0.36363636363636365,0.0744210848118993,0.75,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
60,0.02765310683951721,0.1,0.11267605633802819,0.2126092763611255,0.49999999999999994,0.13300306173420562,0.75,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
61,0.024720607957085382,0.1,0.09859154929577468,0.3151505714343067,0.4090909090909091,0.07842497335864484,0.25,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
62,0.03358962896736701,0.0,0.3380281690140845,0.3857172577604593,0.5909090909090909,0.1800446226298011,0.5,0.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
63,0.044148413053196243,0.1,0.8873239436619719,0.26925713946241303,0.6363636363636365,0.13428247320300293,0.25,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
64,0.033625391148860075,0.1,0.352112676056338,0.13357087159594147,0.5454545454545455,0.13252043845230788,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
65,0.01654894948591864,0.2,0.6338028169014085,0.1751505490016845,0.5909090909090909,0.202061784976889,0.75,0.5,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
66,0.3439964237818507,0.30000000000000004,0.7323943661971831,0.04105966601770638,0.45454545454545453,0.12164230766576567,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
67,0.12111756817165846,0.1,0.8450704225352114,0.08515349889149972,0.8181818181818182,0.16670606163472848,0.25,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
68,0.06974519445686186,0.0,0.4225352112676056,0.202233685807843,0.7272727272727273,0.23605765478186966,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
69,0.15934734018775143,0.1,0.6338028169014085,0.07232377947293626,0.7727272727272728,0.13775087119699309,0.5,0.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
70,0.1812159141707644,0.4,0.5915492957746479,0.1641300205610453,0.49999999999999994,0.3600045912534633,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
71,0.2702279839070183,0.0,0.9718309859154929,0.3003194753489269,0.7272727272727273,0.15886116871375192,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
72,0.051497541350022345,0.30000000000000004,0.5070422535211268,0.18239512565420588,0.36363636363636365,0.09526277589404702,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
73,0.0005453732677693339,0.30000000000000004,0.23943661971830987,0.028528339150924478,0.36363636363636365,0.2031004502383407,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.30718819848010726,0.1,0.7323943661971831,0.004489811973241905,0.6818181818181819,0.0704279626635474,0.75,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
75,0.220768886902101,0.2,0.6901408450704226,0.31241696303834865,0.5454545454545455,0.2131221997058578,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.037863209655789,0.4,0.3943661971830986,0.04427310046647091,0.45454545454545453,0.08746811488069961,0.25,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
77,0.019606616003576216,0.1,0.45070422535211274,0.2879349661265472,0.4090909090909091,0.3241996253448597,0.75,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
78,0.0024407688869021006,0.1,0.08450704225352113,0.07228761653892256,0.7727272727272728,0.357679192586411,0.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
79,0.1301475189986589,0.0,0.02816901408450706,0.30484811896468195,0.7272727272727273,0.13907996014863716,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
80,0.15782744747429592,0.1,0.15492957746478875,0.14341248838773382,0.5454545454545455,0.23071115322542327,1.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
81,0.002548055431381314,0.0,0.1830985915492958,0.17327154615649315,0.22727272727272724,0.11249164598837808,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
82,0.0028609745194456858,0.5,0.7605633802816901,0.2881694643820821,0.5454545454545455,0.25012146319112244,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
83,0.02559678140366562,0.4,0.7464788732394366,0.17395024900790765,0.4090909090909091,0.24708197699866843,0.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
84,0.010782297720160929,0.2,0.1971830985915493,0.27556337500038197,0.45454545454545453,0.06800008039814734,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
85,0.3154135002235136,0.0,0.2112676056338028,0.03883659316076537,0.6363636363636365,0.05812868866415339,0.75,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
86,0.00937863209655789,0.30000000000000004,0.6901408450704226,0.07467924347760875,0.49999999999999994,0.06259043163097058,0.25,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
87,0.28791238265534197,0.0,0.676056338028169,0.10627787374169911,0.5454545454545455,0.08878440679910449,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
88,0.22866338846669645,0.4,0.04225352112676056,0.05902247218867321,0.49999999999999994,0.17672594103055322,0.5,0.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
89,0.002852033974072418,0.0,0.6056338028169014,0.07529223421684217,0.5454545454545455,0.03400394185514026,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
90,0.49637013857845325,0.0,0.8028169014084506,0.22484538218477731,0.5454545454545455,0.03630225828016197,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
91,0.13598569512740277,0.0,0.6338028169014085,0.15976614068742762,0.36363636363636365,0.283088109619108,0.25,0.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
92,0.03128296826106392,0.0,0.7042253521126761,0.44541050402891835,0.0909090909090909,0.04119059806910461,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
93,0.12945015645954402,0.2,0.1971830985915493,0.05992031855251727,0.2727272727272727,0.3321035556738244,0.75,0.5,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
94,0.0416092981671882,0.0,0.8169014084507044,0.31242740581073764,0.2727272727272727,0.2967184891833807,0.75,0.5,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
95,0.23531515422440766,0.0,0.15492957746478875,0.09252377558203663,0.5454545454545455,0.14327273270437904,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
96,0.0003129190880643719,0.0,0.9154929577464789,0.20931052059424948,0.7272727272727273,0.05338787174453807,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
97,0.0046580241394725075,1.0,0.07042253521126762,0.2493431206090318,0.5909090909090909,0.2571904708346641,0.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
98,0.15735359856951273,0.5,0.8732394366197184,0.398227737759398,0.6363636363636365,0.27141959018320766,0.75,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
99,0.029718372820742064,0.0,0.02816901408450706,0.15417542844277807,0.45454545454545453,0.13020199047777395,0.75,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
100,0.49282074206526594,0.0,0.7183098591549296,0.2232769551258213,0.49999999999999994,0.23568714984418235,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.03610192221725525,0.1,0.1971830985915493,0.16676596969669896,0.4090909090909091,0.1773683282909794,0.75,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
102,0.28544479213232005,0.0,0.49295774647887325,0.08872914283442293,0.8181818181818182,0.09322855432890628,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
103,0.17795261510952168,0.2,0.09859154929577468,0.18878142244715698,0.36363636363636365,0.24716662340857817,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
104,0.116227089852481,0.0,0.7183098591549296,0.013371273859269256,0.6818181818181819,0.3054590003746459,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
105,0.012910147518998659,0.30000000000000004,0.7464788732394366,0.20215505559944744,0.4090909090909091,0.095786329643686,0.25,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
106,0.019293696915511846,0.30000000000000004,0.49295774647887325,0.11681111148112046,0.7727272727272728,0.27372947055357605,0.25,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
107,0.016092981671881983,0.2,0.5352112676056339,0.04565943651651082,0.45454545454545453,0.18295018758676151,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
108,0.00026821636119803307,0.0,0.3380281690140845,0.11719358768910074,0.36363636363636365,0.2581327149597772,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
109,0.032919088064371924,0.30000000000000004,0.2112676056338028,0.12016405363361489,0.5909090909090909,0.16686833636691334,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
110,0.3731157800625838,0.1,0.4084507042253521,0.21470541151813818,0.6818181818181819,0.07845117745087654,0.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
111,0.005632543585158694,0.1,0.4225352112676056,0.033631876725160506,0.7727272727272728,0.10468303735580198,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
112,0.1375324094769781,0.0,0.6338028169014085,0.09681993214286502,0.4090909090909091,0.031637768285980826,0.75,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
113,0.0022977201609298164,0.1,0.3098591549295775,0.2503002587138844,0.36363636363636365,0.20718047247787008,0.25,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
114,0.009047831917746982,0.0,0.6901408450704226,0.0471040200303204,0.5909090909090909,0.18218137636917647,0.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
115,0.18173446580241392,0.0,0.5352112676056339,0.1359509341311302,0.5454545454545455,0.2996149498026112,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
116,0.000616897630755476,0.6000000000000001,0.08450704225352113,0.10030371836569994,0.4090909090909091,0.17102754801093611,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
117,0.010102816271792579,0.2,0.8591549295774649,0.19682154497104512,0.49999999999999994,0.22074054551388458,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
118,0.03763969602145731,0.30000000000000004,0.6056338028169014,0.24704327403656434,0.6818181818181819,0.16209531670423816,1.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
119,0.001385784532856504,0.0,0.2816901408450705,0.04125401761494582,0.45454545454545453,0.17816347015226144,0.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
120,0.3371569065713008,0.4,0.14084507042253525,0.0805401527885896,0.5454545454545455,0.3495974529509435,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
121,0.016092981671881983,0.30000000000000004,0.3661971830985916,0.09971729868065628,0.3181818181818182,0.15717642573810905,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
